id,code,path,message,stack,timestamp,user_id,tenant_id
170,ERR-20250330-3317,/api/edit_user,Cannot read properties of undefined,at /api/edit_user (app.js:123:45),2025-03-30 21:36:09,2,1
171,ERR-20250330-8402,/api/products_by_category,Cannot read properties of undefined,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,2,1
172,ERR-20250330-3404,/api/edit_delivery,Unexpected token in JSON,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,1,1
173,ERR-20250330-1273,/api/products_by_category,Database constraint failed,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,2,1
174,ERR-20250330-8490,/api/edit_delivery,Fetch error: 500,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,2,1
175,ERR-20250330-1129,/api/products_by_category,Fetch error: 500,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,1,1
176,ERR-20250330-6441,/api/products_by_category,Cannot read properties of undefined,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,1,1
177,ERR-20250330-3678,/api/inventory,Unexpected token in JSON,at /api/inventory (app.js:123:45),2025-03-30 21:36:09,2,1
178,ERR-20250330-8193,/api/generate_purchase_order,Database constraint failed,at /api/generate_purchase_order (app.js:123:45),2025-03-30 21:36:09,1,1
179,ERR-20250330-8102,/api/products_by_category,Cannot read properties of undefined,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,2,1
180,ERR-20250330-9844,/api/edit_delivery,Database constraint failed,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,1,1
181,ERR-20250330-1529,/api/products_by_category,Cannot read properties of undefined,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,2,1
182,ERR-20250330-4040,/api/edit_user,Unexpected token in JSON,at /api/edit_user (app.js:123:45),2025-03-30 21:36:09,2,1
183,ERR-20250330-7959,/api/generate_purchase_order,Null reference exception,at /api/generate_purchase_order (app.js:123:45),2025-03-30 21:36:09,1,1
184,ERR-20250330-3441,/api/edit_delivery,Fetch error: 500,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,2,1
185,ERR-20250330-8266,/api/edit_delivery,Database constraint failed,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,2,1
186,ERR-20250330-1087,/api/inventory,Unexpected token in JSON,at /api/inventory (app.js:123:45),2025-03-30 21:36:09,2,1
187,ERR-20250330-1833,/api/inventory,Null reference exception,at /api/inventory (app.js:123:45),2025-03-30 21:36:09,1,1
188,ERR-20250330-8025,/api/products_by_category,Cannot read properties of undefined,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,2,1
189,ERR-20250330-7292,/api/edit_delivery,Cannot read properties of undefined,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,1,1
190,ERR-20250330-9985,/api/edit_delivery,Cannot read properties of undefined,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,1,1
191,ERR-20250330-5390,/api/products_by_category,Null reference exception,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,2,1
192,ERR-20250330-9219,/api/generate_purchase_order,Fetch error: 500,at /api/generate_purchase_order (app.js:123:45),2025-03-30 21:36:09,2,1
193,ERR-20250330-7927,/api/generate_purchase_order,Unexpected token in JSON,at /api/generate_purchase_order (app.js:123:45),2025-03-30 21:36:09,2,1
194,ERR-20250330-2839,/api/generate_purchase_order,Null reference exception,at /api/generate_purchase_order (app.js:123:45),2025-03-30 21:36:09,2,1
195,ERR-20250330-9894,/api/edit_delivery,Cannot read properties of undefined,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,2,1
196,ERR-20250330-8576,/api/products_by_category,Cannot read properties of undefined,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,2,1
197,ERR-20250330-8202,/api/login,Null reference exception,at /api/login (app.js:123:45),2025-03-30 21:36:09,2,1
198,ERR-20250330-8305,/api/products_by_category,Fetch error: 500,at /api/products_by_category (app.js:123:45),2025-03-30 21:36:09,2,1
199,ERR-20250330-1495,/api/vendors,Cannot read properties of undefined,at /api/vendors (app.js:123:45),2025-03-30 21:36:09,2,1
200,ERR-20250330-9810,/api/login,Database constraint failed,at /api/login (app.js:123:45),2025-03-30 21:36:09,2,1
201,ERR-20250330-8997,/api/edit_delivery,Unexpected token in JSON,at /api/edit_delivery (app.js:123:45),2025-03-30 21:36:09,2,1
202,ERR-20250330-7481,/api/login,Database constraint failed,at /api/login (app.js:123:45),2025-03-30 21:36:09,1,1
203,ERR-20250330-2123,/api/inventory,Null reference exception,at /api/inventory (app.js:123:45),2025-03-30 21:36:09,1,1
204,ERR-20250330-1113,/api/login,Fetch error: 500,at /api/login (app.js:123:45),2025-03-30 21:36:09,1,1
205,ERR-20250331-77CWCB,/api/products?tenant_id=undefined,Missing tenant ID,,2025-03-31T04:40:09.985Z,,
206,ERR-20250331-77CWCB,/api/products?tenant_id=undefined,[ERR-20250331-77CWCB] Missing tenant ID,"Error: [ERR-20250331-77CWCB] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:58:10)
    at async handleGetProducts (http://localhost:5173/src/backoffice/views/inventory/Inventory.jsx:60:24)",2025-03-31T04:40:10.011Z,,
207,ERR-20250331-7LM6A8,/api/store,Missing tenant ID,,2025-03-31T04:40:16.521Z,,
208,ERR-20250331-7LM6A8,/api/store,[ERR-20250331-7LM6A8] Missing tenant ID,"Error: [ERR-20250331-7LM6A8] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:58:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:146:26)",2025-03-31T04:40:16.531Z,,
209,ERR-20250331-F184NI,/api/store,Missing tenant ID,,2025-03-31T04:40:59.604Z,,
210,ERR-20250331-F184NI,/api/store,[ERR-20250331-F184NI] Missing tenant ID,"Error: [ERR-20250331-F184NI] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:58:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:146:26)",2025-03-31T04:40:59.641Z,,
211,ERR-20250331-6JWZBT,/api/products?tenant_id=undefined,Missing tenant ID,,2025-03-31T04:42:13.199Z,,
212,ERR-20250331-6JWZBT,/api/products?tenant_id=undefined,[ERR-20250331-6JWZBT] Missing tenant ID,"Error: [ERR-20250331-6JWZBT] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:58:10)
    at async handleGetProducts (http://localhost:5173/src/backoffice/views/inventory/Inventory.jsx:60:24)",2025-03-31T04:42:13.208Z,,
213,ERR-20250331-MV36FU,/api/vendors,Missing tenant ID,,2025-03-31T04:43:03.044Z,,
214,ERR-20250331-MV36FU,/api/vendors,[ERR-20250331-MV36FU] Missing tenant ID,"Error: [ERR-20250331-MV36FU] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:58:10)
    at async handleGetVendors (http://localhost:5173/src/backoffice/views/vendors/Vendors.jsx:54:24)",2025-03-31T04:43:03.054Z,,
215,ERR-20250331-NGCO2O,/api/store,Something went wrong.,,2025-03-31T05:07:18.543Z,,
216,ERR-20250331-NGCO2O,/api/store,[ERR-20250331-NGCO2O] Something went wrong.,"Error: [ERR-20250331-NGCO2O] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js?t=1743397638358:79:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx?t=1743397638358:146:26)",2025-03-31T05:07:18.554Z,,
217,ERR-20250331-VAEH0P,/api/store,Something went wrong.,,2025-03-31T05:07:32.868Z,,
218,ERR-20250331-VAEH0P,/api/store,[ERR-20250331-VAEH0P] Something went wrong.,"Error: [ERR-20250331-VAEH0P] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:146:26)",2025-03-31T05:07:32.883Z,,
219,ERR-20250331-LUIUEB,/api/users,Something went wrong.,,2025-03-31T05:07:45.721Z,,
220,ERR-20250331-LUIUEB,/api/users,[ERR-20250331-LUIUEB] Something went wrong.,"Error: [ERR-20250331-LUIUEB] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetUsers (http://localhost:5173/src/backoffice/views/users/Users.jsx:72:24)",2025-03-31T05:07:45.742Z,,
221,ERR-20250331-LDKPQH,/api/store,Something went wrong.,,2025-03-31T05:12:11.314Z,,
222,ERR-20250331-LDKPQH,/api/store,[ERR-20250331-LDKPQH] Something went wrong.,"Error: [ERR-20250331-LDKPQH] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:146:26)",2025-03-31T05:12:11.324Z,,
223,ERR-20250331-4U5N4L,/api/store,Something went wrong.,,2025-03-31T05:12:24.057Z,,
224,ERR-20250331-4U5N4L,/api/store,[ERR-20250331-4U5N4L] Something went wrong.,"Error: [ERR-20250331-4U5N4L] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:146:26)",2025-03-31T05:12:24.083Z,,
225,ERR-20250331-OVME9N,/api/store,Store not found,,2025-03-31T05:30:57.387Z,,
226,ERR-20250331-OVME9N,/api/store,[ERR-20250331-OVME9N] Store not found,"Error: [ERR-20250331-OVME9N] Store not found
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:146:26)",2025-03-31T05:30:57.439Z,,
227,ERR-20250331-1KHQOH,/api/store,Store not found,,2025-03-31T05:43:59.412Z,,
228,ERR-20250331-1KHQOH,/api/store,[ERR-20250331-1KHQOH] Store not found,"Error: [ERR-20250331-1KHQOH] Store not found
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async fetchStoreData (http://localhost:5173/src/backoffice/views/store/EditStore.jsx:146:26)",2025-03-31T05:43:59.422Z,,
229,ERR-20250331-PUKZU7,/api/purchase_orders?tenant_id=1,Something went wrong.,,2025-03-31T05:58:53.501Z,,
230,ERR-20250331-PUKZU7,/api/purchase_orders?tenant_id=1,[ERR-20250331-PUKZU7] Something went wrong.,"Error: [ERR-20250331-PUKZU7] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1743400733426:106:24)",2025-03-31T05:58:53.518Z,,
231,ERR-20250331-UGX5A1,/api/purchase_orders?tenant_id=1,Something went wrong.,,2025-03-31T06:06:56.940Z,,
232,ERR-20250331-UGX5A1,/api/purchase_orders?tenant_id=1,[ERR-20250331-UGX5A1] Something went wrong.,"Error: [ERR-20250331-UGX5A1] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1743400733426:106:24)",2025-03-31T06:06:56.950Z,,
233,ERR-20250331-YLTO1U,/api/purchase_orders?tenant_id=1,Something went wrong.,,2025-03-31T06:07:07.116Z,,
234,ERR-20250331-YLTO1U,/api/purchase_orders?tenant_id=1,[ERR-20250331-YLTO1U] Something went wrong.,"Error: [ERR-20250331-YLTO1U] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1743400733426:106:24)",2025-03-31T06:07:07.126Z,,
235,ERR-20250331-GBD8JW,/api/purchase_orders,Something went wrong.,,2025-03-31T06:10:52.517Z,,
236,ERR-20250331-GBD8JW,/api/purchase_orders,[ERR-20250331-GBD8JW] Something went wrong.,"Error: [ERR-20250331-GBD8JW] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1743401452042:106:24)",2025-03-31T06:10:52.533Z,,
237,ERR-20250331-IM55OG,/api/purchase_orders,Something went wrong.,,2025-03-31T06:11:10.072Z,,
238,ERR-20250331-IM55OG,/api/purchase_orders,[ERR-20250331-IM55OG] Something went wrong.,"Error: [ERR-20250331-IM55OG] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1743401452042:106:24)",2025-03-31T06:11:10.081Z,,
239,ERR-20250331-IZQJQE,/api/purchase_orders,Something went wrong.,,2025-03-31T06:18:10.974Z,,
240,ERR-20250331-IZQJQE,/api/purchase_orders,[ERR-20250331-IZQJQE] Something went wrong.,"Error: [ERR-20250331-IZQJQE] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1743401452042:106:24)",2025-03-31T06:18:10.988Z,,
241,ERR-20250331-RRXH78,/api/purchase_orders,Something went wrong.,,2025-03-31T06:18:14.090Z,,
242,ERR-20250331-RRXH78,/api/purchase_orders,[ERR-20250331-RRXH78] Something went wrong.,"Error: [ERR-20250331-RRXH78] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1743401452042:106:24)",2025-03-31T06:18:14.103Z,,
243,ERR-20250331-D6DP57,/api/purchase_orders,Something went wrong.,,2025-03-31T06:18:28.308Z,,
244,ERR-20250331-D6DP57,/api/purchase_orders,[ERR-20250331-D6DP57] Something went wrong.,"Error: [ERR-20250331-D6DP57] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx:106:24)",2025-03-31T06:18:28.341Z,,
245,ERR-20250331-E05UHE,/api/purchase_orders,Something went wrong.,,2025-03-31T06:21:18.912Z,,
246,ERR-20250331-E05UHE,/api/purchase_orders,[ERR-20250331-E05UHE] Something went wrong.,"Error: [ERR-20250331-E05UHE] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx:106:24)",2025-03-31T06:21:18.922Z,,
247,ERR-20250331-V65RP4,/api/categories,Something went wrong.,,2025-03-31T06:25:30.912Z,,
248,ERR-20250331-WZLC1R,/api/units,Something went wrong.,,2025-03-31T06:25:30.932Z,,
249,ERR-20250331-V65RP4,/api/categories,[ERR-20250331-V65RP4] Something went wrong.,"Error: [ERR-20250331-V65RP4] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetCategories (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1743402330788:183:24)",2025-03-31T06:25:30.950Z,,
250,ERR-20250331-WZLC1R,/api/units,[ERR-20250331-WZLC1R] Something went wrong.,"Error: [ERR-20250331-WZLC1R] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetUnits (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1743402330788:159:24)",2025-03-31T06:25:30.952Z,,
251,ERR-20250331-9NIURZ,/api/categories,Something went wrong.,,2025-03-31T06:32:57.777Z,,
252,ERR-20250331-Q2D6ZM,/api/units,Something went wrong.,,2025-03-31T06:32:57.783Z,,
253,ERR-20250331-9NIURZ,/api/categories,[ERR-20250331-9NIURZ] Something went wrong.,"Error: [ERR-20250331-9NIURZ] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetCategories (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1743402330788:183:24)",2025-03-31T06:32:57.793Z,,
254,ERR-20250331-Q2D6ZM,/api/units,[ERR-20250331-Q2D6ZM] Something went wrong.,"Error: [ERR-20250331-Q2D6ZM] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetUnits (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1743402330788:159:24)",2025-03-31T06:32:57.795Z,,
255,ERR-20250331-9OQYX3,/api/categories,Something went wrong.,,2025-03-31T06:34:42.025Z,,
256,ERR-20250331-9OQYX3,/api/categories,[ERR-20250331-9OQYX3] Something went wrong.,"Error: [ERR-20250331-9OQYX3] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetCategories (http://localhost:5173/src/backoffice/views/inventory/AddProduct.jsx:55:24)",2025-03-31T06:34:42.062Z,,
257,ERR-20250331-8GBVS3,/api/categories,Something went wrong.,,2025-03-31T06:35:30.024Z,,
258,ERR-20250331-8GBVS3,/api/categories,[ERR-20250331-8GBVS3] Something went wrong.,"Error: [ERR-20250331-8GBVS3] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetCategories (http://localhost:5173/src/backoffice/views/inventory/AddProduct.jsx:55:24)",2025-03-31T06:35:30.059Z,,
259,ERR-20250331-GHR94M,/api/units,Something went wrong.,,2025-03-31T06:37:48.827Z,,
260,ERR-20250331-GHR94M,/api/units,[ERR-20250331-GHR94M] Something went wrong.,"Error: [ERR-20250331-GHR94M] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetUnits (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1743402330788:159:24)",2025-03-31T06:37:48.860Z,,
261,ERR-20250331-U7GAEG,/api/get_subcategories/Brandy,Something went wrong.,,2025-03-31T06:37:55.890Z,,
262,ERR-20250331-UE1C9R,/api/get_subcategories/Brandy,Something went wrong.,,2025-03-31T06:37:55.897Z,,
263,ERR-20250331-U7GAEG,/api/get_subcategories/Brandy,[ERR-20250331-U7GAEG] Something went wrong.,"Error: [ERR-20250331-U7GAEG] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetSubcategories (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1743402330788:204:24)",2025-03-31T06:37:55.912Z,,
264,ERR-20250331-UE1C9R,/api/get_subcategories/Brandy,[ERR-20250331-UE1C9R] Something went wrong.,"Error: [ERR-20250331-UE1C9R] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetSubcategories (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1743402330788:204:24)",2025-03-31T06:37:55.913Z,,
265,ERR-20250331-TV8YOZ,/api/subcategories/Cocktail Mix,Failed to fetch subcategories,,2025-03-31T06:38:19.811Z,,
266,ERR-20250331-TV8YOZ,/api/subcategories/Cocktail Mix,[ERR-20250331-TV8YOZ] Failed to fetch subcategories,"Error: [ERR-20250331-TV8YOZ] Failed to fetch subcategories
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetSubcategories (http://localhost:5173/src/backoffice/views/inventory/AddProduct.jsx:65:24)",2025-03-31T06:38:19.821Z,,
267,ERR-20250331-HV8KET,/api/subcategories/Brandy,Failed to fetch subcategories,,2025-03-31T06:42:31.964Z,,
268,ERR-20250331-HV8KET,/api/subcategories/Brandy,[ERR-20250331-HV8KET] Failed to fetch subcategories,"Error: [ERR-20250331-HV8KET] Failed to fetch subcategories
    at apiFetch (http://localhost:5173/src/utils/api.js:79:10)
    at async handleGetSubcategories (http://localhost:5173/src/backoffice/views/inventory/AddProduct.jsx:65:24)",2025-03-31T06:42:31.980Z,,
